bag,attempt_index,trigger_robot,trigger_topic,trigger_record_time_ns,robot_0_map_index,robot_1_map_index,robot_0_map_time_ns,robot_1_map_time_ns,map_pair_time_gap_s,candidate_found,legacy_replay_publish,legacy_replay_reject,matcher_error,raw_match_count,filtered_match_count,ransac_inlier_count,ransac_inlier_ratio,feature_residual_median_px,feature_residual_p90_px,legacy_visual_inlier_ratio,legacy_blend_weight,h00,h01,h02,h10,h11,h12,determinant,singular_value_min,singular_value_max,isotropic_scale,anisotropy,orthogonality_error,occupancy_iou,occupancy_overlap,occupancy_chamfer_median_px,warped_occupied_cells,target_occupied_cells,structure_se2_pass,legacy_candidate_gate_accept,legacy_candidate_gate_reasons,estimate_x_0_from_1_m,estimate_y_0_from_1_m,estimate_yaw_0_from_1_deg,reference_x_0_from_1_m,reference_y_0_from_1_m,reference_yaw_0_from_1_deg,translation_error_m,yaw_error_deg,within_0p25m_5deg,within_0p50m_10deg,replay_output_height,replay_output_width,replay_output_sha256,legacy_output_verified_exact,recorded_output_index,recorded_output_time_ns,recorded_output_delay_s,replay_hash_multiplicity,recorded_hash_multiplicity,legacy_candidate_consensus_support,legacy_gated_counterfactual_commit,legacy_gated_counterfactual_reject,legacy_gated_counterfactual_reason,rigid_candidate_found,rigid_input_correspondence_count,rigid_inlier_count,rigid_inlier_ratio,rigid_inlier_residual_median_px,rigid_inlier_residual_p90_px,rigid_source_minor_spread_px,rigid_target_minor_spread_px,rigid_estimator_reject_reason,rigid_h00,rigid_h01,rigid_h02,rigid_h10,rigid_h11,rigid_h12,rigid_occupancy_iou,rigid_occupancy_overlap,rigid_occupancy_chamfer_median_px,rigid_local_gate_accept,rigid_local_gate_reasons,rigid_estimate_x_0_from_1_m,rigid_estimate_y_0_from_1_m,rigid_estimate_yaw_0_from_1_deg,rigid_translation_error_m,rigid_yaw_error_deg,rigid_within_0p25m_5deg,rigid_within_0p50m_10deg,rigid_consensus_support,rigid_gated_counterfactual_commit,rigid_gated_counterfactual_reject,rigid_gated_counterfactual_reason
sense1-1,10,robot_1,/robot_1/predicted_map,1746434306449599780,5,5,1746434305714345245,1746434306449599780,0.735254535,1,1,0,,335,51,51,0.15223880597014924,2.61795973777771,5.218053340911865,0.5490196078431373,0.5490196078431373,-0.19697856903076172,1.1145933866500854,4.88900089263916,-1.1145933866500854,-0.19697856903076172,637.9286499023438,1.2811189742215134,1.1318652632807111,1.1318652632807111,1.1318652632807111,0.0,1.57137537261752e-16,0.026766205389657682,0.06024590163934426,19.100000381469727,3199,2440,0,0,scale|low_occupancy_iou|large_occupancy_chamfer,0.8877807114827293,-0.2675069443418435,-100.02221799673741,2.619903511312308,-5.947469914945517,175.98802626368334,5.938200799999808,83.98975573957925,0,0,698,698,757e2b57a571c539d9510a4c2fe1451ba4490db3e64b441270d4f15c4c4e5875,1,14,1746434307159687377,0.710087597,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer,1,166,19,0.1144578313253012,1.385633857837232,2.263478369616814,8.274714461392543,7.568724472710696,,-0.14851655071253878,0.9889099221690766,30.986973719523434,-0.9889099221690767,-0.14851655071253933,593.7683382469534,0.18208516886930984,0.3557377049180328,9.009300231933594,0,low_occupancy_iou|large_occupancy_chamfer,0.3986492830812646,0.34414496762330476,-98.54096828323752,6.672210141849234,85.47100545307913,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer
sense1-1,11,robot_0,/robot_0/predicted_map,1746434306707008825,6,5,1746434306707008825,1746434306449599780,0.257409045,1,1,0,,309,45,45,0.14563106796116504,2.845947742462158,6.941257953643799,0.5111111111111111,0.5111111111111111,0.023032719269394875,-0.014280973933637142,235.27976989746094,0.014280973933637142,0.023032719269394875,308.2815856933594,0.0007344523734359773,0.027100781786435192,0.027100781786435192,0.02710078178643519,0.0,4.967651588382666e-16,0.0,0.0,inf,0,2440,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.106631252849344,4.301885669689026,31.80014902789762,2.619903511312308,-5.947469914945517,175.98802626368334,12.259508955653752,144.18787723578572,0,0,534,534,578a8e8f4b51d7cbaad3492f142d5e926e76f2a0f218db137c79a5c883643f8e,1,15,1746434307596497284,0.889488459,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,154,8,0.05194805194805195,1.1576746539215241,1.8889749465865031,2.835227958180919,2.4967706421306217,,-0.349185261645536,0.9370537087326096,96.65693482548335,-0.9370537087326096,-0.3491852616455359,641.8495568991129,0.11938643503973388,0.2647540983606557,6.684999942779541,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.8049693579561996,0.14213357613826408,-110.4374901800845,6.3543100852601,73.57448355623214,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,12,robot_1,/robot_1/predicted_map,1746434307457771014,6,6,1746434306707008825,1746434307457771014,0.750762189,1,1,0,,239,41,41,0.17154811715481172,3.131777286529541,4.911622047424316,0.4146341463414634,0.4146341463414634,0.01735086739063263,0.019713403657078743,277.5632629394531,-0.019713403657078743,0.01735086739063263,232.6459197998047,0.0006896708829542445,0.02626158569001964,0.02626158569001964,0.026261585690019643,0.0,2.4933308590055186e-16,0.0,0.0,inf,0,2769,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.769223515572331,4.2114383408790035,-48.64719100190358,2.619903511312308,-5.947469914945517,175.98802626368334,12.5619510892893,135.36478273441307,0,0,534,534,4eca278571728ef5e749af235f5b468711bf179804f5969a87dd351e849a7796,1,16,1746434308048937821,0.591166807,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,114,8,0.07017543859649122,1.8113764721946919,2.294309768249351,5.101600708881019,5.643307395519878,,0.26863377449040876,0.9632423865274186,-132.2171638419229,-0.9632423865274186,0.26863377449040865,581.5977850620378,0.06801809348299548,0.14662332972192127,34.30625534057617,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer,2.161199614842563,0.12642384018968122,-74.41701535863645,6.091189917684958,109.5949583776802,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer
sense1-1,13,robot_0,/robot_0/predicted_map,1746434307714208564,7,6,1746434307714208564,1746434307457771014,0.25643755,1,1,0,,419,68,68,0.162291169451074,2.445614814758301,3.357067346572876,0.75,0.7,0.005612117238342762,0.002693532733246684,286.39453125,-0.002693532733246684,0.005612117238342762,231.4569549560547,3.875097848197536e-05,0.0062250283920617855,0.0062250283920617855,0.006225028392061787,0.0,7.852139422265994e-16,0.0,0.0,inf,0,2769,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.715217072684586,3.761778352584735,-25.638653082642033,2.619903511312308,-5.947469914945517,175.98802626368334,12.168545348656679,158.3733206536746,0,0,534,534,89dc430f7cf62ed23178acb5b9e9e8b6308b5df48e60cfd1d01926e8748a7dd4,1,17,1746434308467882952,0.753674388,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,159,17,0.1069182389937107,1.8241398897989507,2.5761100021116676,5.294330346227448,5.472948455503755,,0.9619228136160108,0.27332124074988623,-86.20583085307842,-0.2733212407498862,0.9619228136160108,82.31750165578649,0.18877368609224168,0.38136511375947996,11.333600044250488,0,low_occupancy_iou|large_occupancy_chamfer,0.08294262548027742,-0.1234741964377484,-15.861996024409892,6.352566148056898,168.14997771190673,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer
sense1-1,14,robot_1,/robot_1/predicted_map,1746434308452420217,7,7,1746434307714208564,1746434308452420217,0.738211653,1,1,0,,382,337,79,0.2344213649851632,64.62602233886719,127.52113342285156,0.2166172106824926,0.3,0.0004982610116712749,-0.005047270562499762,213.84584045410156,0.005047270562499762,0.0004982610116712749,318.06317138671875,2.572320416682835e-05,0.00507180482341625,0.005071804823416251,0.005071804823416251,8.550819364970838e-17,4.002995484497709e-16,0.0,0.0,inf,0,2572,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,-4.175226984978512,3.8152527313691347,84.36209076280977,2.619903511312308,-5.947469914945517,175.98802626368334,11.894727904852909,91.62593550087358,0,0,534,534,7f8a2e1547d62c9e43c35cc7a33e7181b8ede978f9d5103b91fa59023e9eba1c,1,18,1746434308905193799,0.452773582,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1,167,12,0.0718562874251497,1.6514604925896084,2.513569047950644,3.0069731758464977,2.63806391888238,,0.08846818334297074,0.9960790031598873,-67.47311983865626,-0.9960790031598874,0.08846818334297094,592.9539866835607,0.10435229609321453,0.23678071539657855,13.369999885559082,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.6453406798209405,0.18043077551170983,-84.92451107892659,6.204912536420688,99.08746265739005,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,15,robot_0,/robot_0/predicted_map,1746434308714816212,8,7,1746434308714816212,1746434308452420217,0.262395995,1,1,0,,399,85,85,0.21303258145363407,3.584153652191162,5.859745025634766,0.43529411764705883,0.43529411764705883,0.008659839630126953,0.01499233115464449,222.54681396484375,-0.01499233115464449,0.008659839630126953,235.29515075683594,0.00029976281587004087,0.017313659805773044,0.017313659805773044,0.017313659805773037,0.0,9.427731847349423e-16,0.0,0.0,189.46881103515625,224,2572,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-3.894319656041334,3.7143852280711194,-59.98849847493504,2.619903511312308,-5.947469914945517,175.98802626368334,11.652748528940455,124.02347526138159,0,0,534,534,7f8a2e1547d62c9e43c35cc7a33e7181b8ede978f9d5103b91fa59023e9eba1c,1,19,1746434309328639214,0.613823002,2,2,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,166,13,0.0783132530120482,1.5050497256733906,2.3546323383434093,3.3917210457862343,3.26853673910778,,-0.03935716187617782,0.9992252067522376,-22.511888970641678,-0.9992252067522376,-0.03935716187617822,614.1909036846047,0.12323451808163899,0.30870917573872475,14.324999809265137,0,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1.691556001650054,0.15616528358813667,-92.2555818357388,6.173831203999268,91.75639190057787,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,16,robot_1,/robot_1/predicted_map,1746434309451652847,8,8,1746434308714816212,1746434309451652847,0.736836635,1,1,0,,425,52,52,0.1223529411764706,2.094271659851074,7.138395309448242,0.5769230769230769,0.5769230769230769,0.006884098052978516,-0.001650977530516684,183.3211212158203,0.001650977530516684,0.006884098052978516,237.88613891601562,5.011653280929356e-05,0.007079303130202404,0.007079303130202405,0.007079303130202404,6.12603897612451e-17,3.141137420733951e-16,0.0,0.0,119.37516784667969,690,6726,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-2.9221249010349486,3.3372339168989447,13.486242116225437,2.619903511312308,-5.947469914945517,175.98802626368334,10.812946137308346,162.50178414745793,0,0,534,534,374d525ec770836c5ab0f8b0dc7841b5b7d50b6682d9ce05e054ab37a60c7706,1,20,1746434309872517938,0.420865091,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,206,8,0.038834951456310676,0.8703077740214791,2.7620044865451585,1.6075908614124645,1.4061194053595532,,0.8350519717025578,0.5501710684465975,-127.08950597285286,-0.5501710684465975,0.8350519717025576,173.14879110177446,0.04188768977501372,0.09815687955422203,17.225099563598633,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.016279606098680607,-0.15437568583955727,-33.37874977008775,6.364699692508947,150.63322396622888,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,17,robot_0,/robot_0/predicted_map,1746434309715597577,9,8,1746434309715597577,1746434309451652847,0.26394473,1,1,0,,354,30,30,0.0847457627118644,1.6983836889266968,6.864838123321533,0.6666666666666666,0.6666666666666666,0.0075967139564454556,-0.0037648321595042944,266.3088073730469,0.0037648321595042944,0.0075967139564454556,393.25811767578125,7.188402412529095e-05,0.008478444676076557,0.00847844467607656,0.00847844467607656,1.0230198711278016e-16,2.5046704687454107e-16,0.0,0.0,inf,0,6726,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.81815574825137,4.928679171748177,26.362414162341295,2.619903511312308,-5.947469914945517,175.98802626368334,13.176317562383241,149.62561210134206,0,0,534,534,374d525ec770836c5ab0f8b0dc7841b5b7d50b6682d9ce05e054ab37a60c7706,1,21,1746434310305556233,0.589958656,2,2,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,194,10,0.05154639175257732,1.5217867495135098,2.6253726962585224,1.403877510396485,1.670241363777804,,-0.15945869758794665,0.9872046007609346,110.54725738812425,-0.9872046007609346,-0.1594586975879463,795.8277183547228,0.1057807889848104,0.28529325081049217,50.61503601074219,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,4.404610052193318,1.1891533272883121,-99.17547850030535,7.35639645061735,84.83649523601133,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,18,robot_1,/robot_1/predicted_map,1746434310447578939,9,9,1746434309715597577,1746434310447578939,0.731981362,1,1,0,,287,48,48,0.1672473867595819,2.49166202545166,4.3918280601501465,0.5625,0.5625,0.015130160376429558,0.007249556481838226,397.2579345703125,-0.007249556481838226,0.015130160376429558,376.27685546875,0.0002814778221998418,0.01677730080197174,0.01677730080197174,0.016777300801971748,0.0,1.023689289769013e-15,0.0,0.0,inf,0,6137,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-5.230764567207485,6.465197095284351,-25.60122656459835,2.619903511312308,-5.947469914945517,175.98802626368334,14.686976938292595,158.4107471717183,0,0,534,534,cb482bac9332df531f9510b3181f521e06cab5e8fa3a1fcf45bad4c2b96cbc56,1,22,1746434310883358716,0.435779777,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,165,10,0.06060606060606061,1.8182242864871752,2.5395083394941795,1.8918056916660657,1.8668092437135877,,-0.2631021334294172,0.9647679862976845,144.79842044303513,-0.9647679862976842,-0.26310213342941696,828.6608711973961,0.0588703261734288,0.16289308176100628,53.957542419433594,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,4.712137762740215,0.880259371802008,-105.25421170383446,7.1411015519986805,78.7577620324822,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,19,robot_0,/robot_0/predicted_map,1746434310715384884,10,9,1746434310715384884,1746434310447578939,0.267805945,1,1,0,,339,37,37,0.10914454277286136,2.259598970413208,5.287438869476318,0.6216216216216216,0.6216216216216216,0.01149520743638277,-0.0044632856734097,401.1263732910156,0.0044632856734097,0.01149520743638277,374.5245361328125,0.00015206071300793427,0.012331289997722624,0.012331289997722625,0.012331289997722634,7.033828075964398e-17,2.2781678060319296e-15,0.0,0.0,inf,0,6137,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-6.434952977843234,3.9761944757545136,21.21987726889556,2.619903511312308,-5.947469914945517,175.98802626368334,13.433895227314006,154.7681489947878,0,0,534,534,b51bf69ffe4a733a11b36ea586fb61d574a054fc1aea7c5834442600bf70928e,1,23,1746434311319468913,0.604084029,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,195,7,0.035897435897435895,1.1985320535499766,1.665584655275175,3.1203440931295527,2.85729769461662,,0.9839921358198288,0.17821188693443563,-55.64813677607361,-0.17821188693443563,0.9839921358198287,60.101091389375654,0.1974911190053286,0.3825806451612903,1.909999966621399,0,too_few_inliers|low_occupancy_iou|low_spatial_spread,0.1165061306362157,-0.11754422707436407,-10.265624569675541,6.344685332754954,173.74634916664115,0,0,0,0,1,too_few_inliers|low_occupancy_iou|low_spatial_spread
sense1-1,20,robot_1,/robot_1/predicted_map,1746434311461264152,10,10,1746434310715384884,1746434311461264152,0.745879268,1,1,0,,330,28,28,0.08484848484848485,1.4543174505233765,2.698678731918335,0.9285714285714286,0.7,0.019783003255724907,0.01600317284464836,348.5897216796875,-0.01600317284464836,0.019783003255724907,233.40423583984375,0.0006474687589117129,0.025445407422788755,0.025445407422788755,0.02544540742278875,0.0,3.1420511872015653e-16,0.0,0.0,inf,0,6432,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-5.274538051696465,4.843739470451732,-38.97062369163263,2.619903511312308,-5.947469914945517,175.98802626368334,13.370579927259927,145.04135004468404,0,0,534,534,7d61f1fd2a837aabdc365ab504f9a42da41eb8a756b7ac5752cab9ed15070b1e,1,24,1746434311886238489,0.424974337,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,197,12,0.06091370558375635,1.4490436628061225,2.6125599169895564,10.520298417734836,10.060653952598082,,0.9978346706887382,-0.06577210633313472,-12.341815870280243,0.06577210633313471,0.9978346706887383,14.320799051796257,0.10174042764793635,0.22018941024537236,7.099299907684326,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer,0.18360793724808006,0.05731795316830222,3.771186449224299,6.480201653131779,172.21683981445906,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer
sense1-1,21,robot_0,/robot_0/predicted_map,1746434311736129191,11,10,1746434311736129191,1746434311461264152,0.274865039,1,1,0,,414,59,59,0.14251207729468598,5.437117099761963,6.563577175140381,0.23728813559322035,0.3,1.0970861911773682,0.29435744881629944,-99.74790954589844,-0.29435744881629944,1.0970861911773682,64.32158660888672,1.2902444185457052,1.135889263328827,1.1358892633288271,1.135889263328827,9.774042773954451e-17,1.0315142503987553e-17,0.00940733772342427,0.023266635644485806,23.875,4298,6432,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,0.4069117780813727,-0.40212451520484377,-15.019201081364885,2.619903511312308,-5.947469914945517,175.98802626368334,5.970610355212732,168.99277265495178,0,0,741,740,f98d5fb45a778eeebc3edcb00c6d0f0579f440b0a6c8ad181dfcb0bfa4f07c86,1,25,1746434312710737881,0.97460869,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer,1,248,7,0.028225806451612902,0.6548998306289214,1.9449080385079331,0.7701121865289023,0.5464371845774512,,0.7352446509374279,0.6778018171028307,-123.12210763438736,-0.6778018171028306,0.735244650937428,207.47374774058255,0.026613057629714724,0.06477166821994408,21.792949676513672,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.15105568361624952,-0.11358878344238219,-42.672107167594326,6.458512515778491,141.33986656872236,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,22,robot_1,/robot_1/predicted_map,1746434312452065526,11,11,1746434311736129191,1746434312452065526,0.715936335,1,1,0,,397,45,45,0.11335012594458438,4.436753749847412,6.784571170806885,0.3111111111111111,0.3111111111111111,0.07386922091245651,-0.00045391113962978125,331.5881652832031,0.00045391113962978125,0.07386922091245651,276.26025390625,0.005456867833535984,0.0738706154944981,0.0738706154944981,0.07387061549449811,0.0,4.710277890702497e-16,0.0,0.0,138.40115356445312,500,6824,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-5.26241255885036,3.7863950509130926,0.3520663265448904,2.619903511312308,-5.947469914945517,175.98802626368334,12.525136079241387,175.63595993713847,0,0,534,534,92d3fd4480e3d9c96b2e60615d5a17cfb5e65df77dc91636d859d5ce237369b3,1,26,1746434313146722461,0.694656935,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,216,10,0.046296296296296294,1.4679308110695195,2.0675766087363456,3.560151434131577,4.100731251336638,,0.3206383144194083,-0.9472017057239078,353.63635420062815,0.9472017057239079,0.3206383144194085,-4.762635694631712,0.14667630057803469,0.33162193698949827,5.477200031280518,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.1424769042644018,-0.2103619963815689,71.2984681803045,6.249163933084013,104.68955808337886,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,23,robot_0,/robot_0/predicted_map,1746434312720958412,12,11,1746434312720958412,1746434312452065526,0.268892886,1,1,0,,548,61,61,0.11131386861313869,3.2694737911224365,6.626195430755615,0.4426229508196721,0.4426229508196721,0.036236535757780075,-0.06738380342721939,362.4524841308594,0.06738380342721939,0.036236535757780075,271.2586669921875,0.005853663488043015,0.07650923792616822,0.07650923792616823,0.0765092379261682,9.069354357709447e-17,6.286548719849772e-16,0.0,0.0,123.19517517089844,446,6824,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.146325828707072,1.1634772814999246,61.73026767739209,2.619903511312308,-5.947469914945517,175.98802626368334,9.815672646964872,114.25775858629126,0,0,534,534,61d70a45430bbb19b03b957c0da86206c033ec301e1400e5a02a4d00a2e60503,1,27,1746434313584838878,0.863880466,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,313,8,0.025559105431309903,1.496275948418336,2.4543435537321137,2.1598272059406503,2.836179981385351,,0.06543815750431554,-0.9978566267467691,555.9742918335661,0.9978566267467689,0.06543815750431566,46.800841619213145,0.08996248373018911,0.17218640093786636,17.190000534057617,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.18506338064920544,-2.304647748364521,86.24798871911028,4.381620681805007,89.74003754457307,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,24,robot_1,/robot_1/predicted_map,1746434313463301788,12,12,1746434312720958412,1746434313463301788,0.742343376,1,1,0,,522,48,48,0.09195402298850575,3.9208316802978516,6.165879249572754,0.4375,0.4375,0.01203818991780281,-0.029399827122688293,340.7451477050781,0.029399827122688293,0.01203818991780281,295.50274658203125,0.0010092678513410477,0.031768976240052926,0.03176897624005293,0.03176897624005293,1.0920864826545742e-16,4.724251400583866e-16,0.0,0.0,130.83518981933594,141,6216,0,0,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.1696861932877365,1.3720717930727497,67.73263491705461,2.619903511312308,-5.947469914945517,175.98802626368334,9.983697670313834,108.25539134662874,0,0,534,534,0416800b47e48ca30f03dd24d066e04b2bfd2e6230f117483fc828bdb8404009,1,28,1746434314026572073,0.563270285,1,1,0,0,1,scale|large_feature_residual|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,262,4,0.015267175572519083,0.6324632870227131,0.8935795354208838,0.9338247154575846,0.5529788775501974,,-0.999260644716308,-0.03844689741902406,710.613800283603,0.03844689741902401,-0.9992606447163079,595.247071156972,0.07240720750643527,0.1402831402831403,41.47930145263672,0,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,5.248392577067389,-1.5863941774533097,177.7966119868902,5.09194818875224,1.808585723206856,0,0,0,0,1,too_few_inliers|low_inlier_ratio|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,25,robot_0,/robot_0/predicted_map,1746434313727664384,13,12,1746434313727664384,1746434313463301788,0.264362596,1,1,0,,528,50,50,0.0946969696969697,2.7359495162963867,3.958353042602539,0.58,0.58,0.0016482165083289146,-0.0052208914421498775,394.35333251953125,0.0052208914421498775,0.0016482165083289146,375.5772399902344,2.997432510904176e-05,0.00547488128720996,0.005474881287209961,0.005474881287209957,7.921283517276203e-17,1.5705261579502656e-15,0.0,0.0,inf,0,6216,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-5.210790469625655,0.8563093777669705,72.47928215768435,2.619903511312308,-5.947469914945517,175.98802626368334,10.373580909552944,103.508744105999,0,0,534,534,6110035a52342a733a01b0a3d0c70ef6665bf471b1d964045b11592e83706e3f,1,29,1746434314458359602,0.730695218,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,277,7,0.02527075812274368,2.1925109784688095,2.378772952223584,2.384646696348552,2.715863733637079,,0.9959331053791343,-0.0900957802001557,-7.901024365930425,0.09009578020015589,0.995933105379134,10.709329578362798,0.06191641736923217,0.12422699163332121,16.235000610351562,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.30575994508635246,0.07502946943901424,5.169117277561628,6.451802793019719,170.81890898612173,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,26,robot_1,/robot_1/predicted_map,1746434314453338746,13,13,1746434313727664384,1746434314453338746,0.725674362,1,1,0,,561,88,88,0.1568627450980392,3.371458053588867,4.6216325759887695,0.3181818181818182,0.3181818181818182,0.006261046044528484,0.0025944046210497618,314.526611328125,-0.0025944046210497618,0.006261046044528484,374.7815246582031,4.593163290943018e-05,0.0067772880202504404,0.006777288020250441,0.006777288020250444,6.399032587937379e-17,1.2560921862125213e-15,0.0,0.0,inf,0,6130,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-4.1550408380278085,6.095758290687033,-22.507767089956797,2.619903511312308,-5.947469914945517,175.98802626368334,13.818075718044062,161.50420664635988,0,0,534,534,0fc6318de316bd81b1cc7d1537b7929e118f714f73201367b3439ddb352a4ad0,1,30,1746434314899254318,0.445915572,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,281,10,0.03558718861209965,1.7067843663589244,2.5983649285190804,2.301082743407331,2.6380136357329578,,0.7986638682870784,0.601777388651917,-53.32064996577765,-0.601777388651917,0.7986638682870784,260.47032999145546,0.034476598785280456,0.07079970652971386,23.875,0,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,-0.12126126877686781,1.716168795798115,-36.99730007029308,8.139124193696128,147.01467366602355,0,0,0,0,1,too_few_inliers|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
sense1-1,27,robot_0,/robot_0/predicted_map,1746434314749692878,14,13,1746434314749692878,1746434314453338746,0.296354132,1,1,0,,571,61,61,0.10683012259194395,3.4555063247680664,6.959593296051025,0.4426229508196721,0.4426229508196721,-0.026174670085310936,0.01858971081674099,350.90057373046875,-0.01858971081674099,-0.026174670085310936,390.8401794433594,0.0010306907023249284,0.032104372012623575,0.03210437201262358,0.03210437201262358,1.080677407609597e-16,1.5855659486687065e-16,0.0,0.0,148.980224609375,3588,6130,0,0,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.9714597504384818,3.8020156193701666,-144.61696075975038,2.619903511312308,-5.947469914945517,175.98802626368334,9.887863015666966,39.39501297656628,0,0,534,534,aeb6aa3fb857b48c32528cf575179b869c4ccf8db136a2d4dbb42b6fce44630d,1,31,1746434315323535268,0.57384239,1,1,0,0,1,scale|low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,1,286,14,0.04895104895104895,1.6569364291465902,2.641127524350572,2.9396774327117434,3.3449094085406883,,0.9777211309693653,0.2099080514320161,-65.89836095896385,-0.2099080514320161,0.9777211309693652,59.79946967103555,0.14287994891443168,0.29200652528548127,7.801499843597412,0,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread,0.12350595050447692,-0.03596915263664018,-12.116963880046036,6.416996341309984,171.89500985627063,0,0,0,0,1,low_occupancy_iou|large_occupancy_chamfer|low_spatial_spread
