bag,output_index,record_time_ns,width,height,occupied_cells,raster_sha256,exact_replay_match,matched_attempt_index,hash_multiplicity_in_recorded,startup_or_unrecovered
sense4-1,5,1746445821516445712,1006,1006,999945,6d20ad8e0b995da4f61d2103ca9f9d4a5240816b46e7e637cdf64861139e592e,0,,8,1
sense4-1,6,1746445822933554843,1006,1006,999945,6d20ad8e0b995da4f61d2103ca9f9d4a5240816b46e7e637cdf64861139e592e,0,,8,1
sense4-1,7,1746445824363905610,1006,1006,999945,6d20ad8e0b995da4f61d2103ca9f9d4a5240816b46e7e637cdf64861139e592e,0,,8,1
sense4-1,8,1746445824780276832,534,534,278759,ecacb478f2c08a140b7d66bacf44cf305fba63bde94e2c3b2db8903474468a5e,1,8,1,0
sense4-1,9,1746445825201707961,534,534,280271,6e36a1167ac45849422dc20ef2c3f69ca547f66d54cc7a6394cd6ab99cce6826,1,11,1,0
sense4-1,10,1746445825620840519,534,534,280269,6a84c71856aa2582d5d9442d0957224cc3d66e2e99be348b04d47ce5bb4305a2,1,12,1,0
sense4-1,11,1746445826054730965,534,534,280654,18589d0569d87a3e249d0253731a8fc3a89bc44defcb7069fbe52a5cbd62cd1e,1,13,1,0
sense4-1,12,1746445826476096999,534,534,280657,c46d6b590428968bf758078144ce405b86b9bf6961703eda362d02a57dd33a1e,1,14,1,0
sense4-1,13,1746445826891368774,534,534,280689,f008a1045ea2556b0d1c2b28563647d987bb1f7bd7ccdfa50d56cfd7c24f377c,1,15,1,0
sense4-1,14,1746445827293136167,534,534,280687,df98233db5f10b79be874e58258b6c943db649b919c83ce09109aa2bff94cf47,1,16,1,0
sense4-1,15,1746445827702985557,534,534,279040,04c95dec34424fc2c07f3d984bedb1d99c5a3315d0f88ab7f5fe0261340cfd97,1,17,1,0
sense4-1,16,1746445828124654627,534,534,279051,566dad29852f243496f54325d4d7b1c9c190a277515a68878d7e0550b5f2d20d,1,18,1,0
sense4-1,17,1746445828550211185,534,534,278766,44e66575b613fc9faec7c1097109f896eea890b76c768d1962b20f3968ae2c28,1,19,2,0
sense4-1,18,1746445828992839385,534,534,278766,44e66575b613fc9faec7c1097109f896eea890b76c768d1962b20f3968ae2c28,1,20,2,0
sense4-1,19,1746445829405030702,534,534,278889,bb9262e4c2da2d33d1cafc1ae203c3d84c779b04c1b322f925736b45fb0ef760,1,21,2,0
sense4-1,20,1746445829822497873,534,534,278889,bb9262e4c2da2d33d1cafc1ae203c3d84c779b04c1b322f925736b45fb0ef760,1,22,2,0
sense4-1,21,1746445830241503108,534,534,280171,13f533b3720b112f57472f1894a527ed9869eede6e11c96a75d38862111db12f,1,23,2,0
sense4-1,22,1746445830655777059,534,534,280171,13f533b3720b112f57472f1894a527ed9869eede6e11c96a75d38862111db12f,1,24,2,0
sense4-1,23,1746445831079577443,534,534,279411,eeb0461e876f31f53cd468bd66796853c6c1610d1c3afc20494eb54ad1e6fc80,1,25,2,0
sense4-1,24,1746445831489739482,534,534,279411,eeb0461e876f31f53cd468bd66796853c6c1610d1c3afc20494eb54ad1e6fc80,1,26,2,0
sense4-1,25,1746445832376889280,775,774,585233,8253fb3f0dfa684a6608e88814fa319d8b9f85f58080e99338de7227293c1d5e,1,27,1,0
sense4-1,26,1746445833230616920,779,779,591967,5ed1005231fc2ab4f8fdec100641729565db622984c7e031665e1b3b03eef8ad,1,28,1,0
sense4-1,27,1746445833625516797,534,534,277527,e5e76fe8e1baa0a8b539e4ee71015c7db33c6a6db5f95e1d882954000292d589,1,29,2,0
sense4-1,28,1746445834045229009,534,534,277527,e5e76fe8e1baa0a8b539e4ee71015c7db33c6a6db5f95e1d882954000292d589,1,30,2,0
sense4-1,29,1746445834477674440,534,534,276777,e3de282a89174be65ef39141eaa801ea9e79b2aa495864e0959419370fc9b332,1,31,2,0
sense4-1,30,1746445834894931136,534,534,276777,e3de282a89174be65ef39141eaa801ea9e79b2aa495864e0959419370fc9b332,1,32,2,0
sense4-1,31,1746445835473173347,634,629,386308,f6632e4f753c53a2e465267f507e49a19e1509503ec9db089e7d64f40e13619e,1,33,2,0
sense4-1,32,1746445836052386291,634,629,386308,f6632e4f753c53a2e465267f507e49a19e1509503ec9db089e7d64f40e13619e,1,34,2,0
sense4-1,33,1746445836859818124,741,741,532993,6b246e4cd4383a092dfd59ca5ac17a1ff6efb935817b7c33b87d3e95250c2014,1,35,2,0
sense4-1,34,1746445837634088476,741,741,532993,6b246e4cd4383a092dfd59ca5ac17a1ff6efb935817b7c33b87d3e95250c2014,1,36,2,0
sense4-1,35,1746445838043586431,534,534,277804,0c8d7f59157f71c59fd34afd896fe36a0ee6de9a770969b695b7751ba7eba8f5,0,,1,1
sense4-1,36,1746445838452652351,534,534,277805,587446d630c15565ec97098b9a78709623d6a6f7af3c6ecb3f3a2a988f45d96f,1,38,1,0
sense4-1,37,1746445838877563804,534,534,275125,2e7b79521b90e813223a8f0289d5d0a753e62fe5089a116dfeeaf44edcbc2028,1,39,1,0
sense4-1,38,1746445839337504975,581,534,301112,1a31215fa4ab58598c77084b25259b03cd20ad861701ab3d2a6d121cc3a2097f,1,40,1,0
sense4-1,39,1746445839774932993,534,534,277104,83e23bc0655c299fedc2ea5c099c20605399ab74774ac8d398093e5617a1be24,1,41,1,0
sense4-1,40,1746445840299930495,608,607,357236,8e94db8f08d158263384d2b4d102d8534bd9404de5bdaa25134a9dc4c6abb56d,1,42,1,0
sense4-1,41,1746445840720299885,534,534,276809,a547a301f5e26c93d65524c03e90f28cf16200849ac75da75b200b69a0d79d83,1,43,2,0
sense4-1,42,1746445841135025869,534,534,276809,a547a301f5e26c93d65524c03e90f28cf16200849ac75da75b200b69a0d79d83,1,44,2,0
sense4-1,43,1746445841557585764,534,534,276611,ccf3b06bdbf2191f540e3dc124fea1231504e4b5d65ebcc3063c087eb7e591ad,1,45,2,0
sense4-1,44,1746445841990747696,534,534,276611,ccf3b06bdbf2191f540e3dc124fea1231504e4b5d65ebcc3063c087eb7e591ad,1,46,2,0
sense4-1,45,1746445842840633252,766,766,570361,bf2689823ef6037180f6e6ce339c6bd6fec54f558e5dfaa847c39127e4020699,0,,1,1
sense4-1,46,1746445843605635456,730,730,517159,a3ff8a98ff3ef98f910b9ea7edc7800b9858e34b87731224aede5da286255158,1,49,1,0
sense4-1,47,1746445844026540434,534,534,277520,dee997e102eb0fb3584ad75a608883bc035d8d3a989e2d1bf798d56f3e84187c,1,50,2,0
sense4-1,48,1746445844447014877,534,534,277520,dee997e102eb0fb3584ad75a608883bc035d8d3a989e2d1bf798d56f3e84187c,0,,2,1
sense4-1,49,1746445844879269658,534,534,276942,718b53053f93c5b5141f621b088ba4877c4c8a69a21e96ec01e30a19ed1181fc,1,51,1,0
sense4-1,50,1746445845590357815,711,711,491504,8147efdc5445e91eaa2ec4a5761c4459b015d6b2aa1be9878e4ee512a029eeac,1,52,1,0
sense4-1,51,1746445846032126691,534,534,276985,4abcdfc50eb99c213205128bbf3283f267c8c1656ca70bdf29c5ef5bbd250481,1,53,2,0
sense4-1,52,1746445846447379694,534,534,276985,4abcdfc50eb99c213205128bbf3283f267c8c1656ca70bdf29c5ef5bbd250481,1,54,2,0
sense4-1,53,1746445847007703470,635,605,372181,682d3d58662817bdda37ddafd8342b578b3a241b78f5faafe93f060a6e0e84e7,1,55,1,0
sense4-1,54,1746445847428035590,534,534,276146,231e24a9f8a21d504abb460f3a04414c367d30854a6270576bc9c8747afb2f26,1,56,1,0
sense4-1,55,1746445847887623054,534,579,297446,e2c9423c3f924f39252ed1e6917c9a2f615247752f9a8b3089a67449c5850e84,1,57,1,0
sense4-1,56,1746445848310597717,534,534,275495,446a50cf7e6f3fc55d3cde87366100f8a65a31ee3e1b9fe8162ee13eec453f00,1,58,1,0
sense4-1,57,1746445848751397750,534,534,275258,e77c6f477e3c3b2f35769d3074edfcbad2a48847f45d55500318875c72ae2d6f,1,59,2,0
sense4-1,58,1746445849177402467,534,534,275258,e77c6f477e3c3b2f35769d3074edfcbad2a48847f45d55500318875c72ae2d6f,1,60,2,0
sense4-1,59,1746445849596687551,534,534,274746,8c66298caf6506e7b4bc4b1fbcde75e7344e69dc9483d83e65f765ecb1545b30,1,61,1,0
sense4-1,60,1746445850519722062,796,797,615280,4b784e114d2044afaec731603ab1b620201f376d28c6c34f102ea2a83020c9f2,1,62,1,0
sense4-1,61,1746445851472088978,798,798,618261,42ec4ed1e838759b1219373b706ce88de493c5acb039649b98b673a9fefe8dc4,1,63,2,0
sense4-1,62,1746445852393181167,798,798,618261,42ec4ed1e838759b1219373b706ce88de493c5acb039649b98b673a9fefe8dc4,1,64,2,0
sense4-1,63,1746445853289437626,793,792,609486,b4b007d175d19127677ffd2a486efa9b45389807702264889de59c3cbf66be32,1,65,1,0
sense4-1,64,1746445853711388981,534,534,274878,3deeaae370bbb9a8c0f754b66bc4116c58f27e02d245911e1e4adab478fde1fb,0,,1,1
sense4-1,65,1746445854143545217,534,534,274571,cee4214e8c517505942dd977814beef870d564bff2c2696105c3f0df5b9cf72f,1,69,1,0
sense4-1,66,1746445854815658240,665,665,419783,e7f44b4e1704f5c6e3a363bfc382e8b53a98a6f85998aae5c57d8b3691c0a693,1,70,1,0
sense4-1,67,1746445855253200557,534,534,274555,c6fcbcf3b4d5e094edb7a92609c1155db2f5024f3a9e904eff6dff59fce17eec,1,71,2,0
sense4-1,68,1746445855674861629,534,534,274555,c6fcbcf3b4d5e094edb7a92609c1155db2f5024f3a9e904eff6dff59fce17eec,1,72,2,0
sense4-1,69,1746445856114598430,551,534,280075,c74fee3317ee0a24a36780c3fe21539e8363c9adb21e70a7bdd99af69c4e65cb,1,73,1,0
sense4-1,70,1746445856609135164,547,603,311034,137ddec8b44c8242b28a1632fdc96dbe06cc27f5f7a66ac4002440def48dd3b0,1,74,1,0
sense4-1,71,1746445857038654854,534,534,274972,5055bc80762b83bba82299c588ffa6ec5c662525d72d81b6c1060e0ddeed17b8,1,75,1,0
sense4-1,72,1746445857511231380,538,600,306957,1bfdf25dea47fe1b4711a148a93998d0dd23329fadf31c69fc87c3a2ce72585b,1,76,1,0
sense4-1,73,1746445857933629450,534,534,273431,7ad50a66e521d9e877d3091b2b165342185c1a98f61833a1296cc5801b9e7185,1,77,1,0
sense4-1,74,1746445858376946596,534,534,273438,7db7b77b49a3cfc7a76539959af41a9c844a223f19cbea682b611e30a19682f8,1,78,1,0
sense4-1,75,1746445858821392067,534,534,273573,92b48bd106f7b13d03378a220b96a73a4fee9188b5dc4dc68593ac178af87cbc,1,79,2,0
sense4-1,76,1746445859281971165,534,534,273573,92b48bd106f7b13d03378a220b96a73a4fee9188b5dc4dc68593ac178af87cbc,1,80,2,0
sense4-1,77,1746445859718365190,534,534,273286,00af6cdf97d77bf7fd93821d48ebc4baacf1cb4b5a58ab7bee826e39bb625e73,1,81,2,0
sense4-1,78,1746445860157354977,534,534,273286,00af6cdf97d77bf7fd93821d48ebc4baacf1cb4b5a58ab7bee826e39bb625e73,1,82,2,0
sense4-1,79,1746445860588885914,534,534,274313,c1819a2f20064f98970d3e756ae2ecd8724705c8798ea24a2dadb674cbb871ed,1,83,2,0
sense4-1,80,1746445861053182105,534,534,274313,c1819a2f20064f98970d3e756ae2ecd8724705c8798ea24a2dadb674cbb871ed,1,84,2,0
sense4-1,81,1746445861542770718,534,534,274455,8070aa6a8f06bfac39dfad82799f7e9d882cfc45c700f9fc0703d014570cfc31,1,86,1,0
sense4-1,82,1746445861990028128,534,534,272917,20c2d033b10b24880134d2af893d206ad13417df6f88350e03ccd95f531c94c4,1,87,1,0
sense4-1,83,1746445862432190041,534,534,272917,2142e2e9a869fb96be2a70baefa5bc9bb850046b78dccbf86d4c82080ec7638d,1,88,1,0
sense4-1,84,1746445862868155822,534,534,274032,b412722b85a4c1b35095e7c0edc93a80d15464e4962c61c847196339d3591c28,1,89,2,0
sense4-1,85,1746445863297398450,534,534,274032,b412722b85a4c1b35095e7c0edc93a80d15464e4962c61c847196339d3591c28,1,90,2,0
sense4-1,86,1746445863824980992,534,626,314052,b42f6976a9bb1477875bc7dc288130f21c20c4c461bcabc910b070e51343f175,0,,1,1
sense4-1,87,1746445864328224084,534,620,309929,a037e862f65f57a39338023dfb89b1d0fde72f54a478960c2d5684028e31b17d,1,92,1,0
sense4-1,88,1746445864776845669,534,534,273219,cb82e164298dd1676bb02fb5da556b5b65477a67b995ff2c73943c2235f92ccb,1,93,2,0
sense4-1,89,1746445865213281508,534,534,273219,cb82e164298dd1676bb02fb5da556b5b65477a67b995ff2c73943c2235f92ccb,1,94,2,0
sense4-1,90,1746445865662067133,534,534,273268,cc0ceffd20cd21f295554f1fe212c5336f79ce169d0cfbeec680e7687fd02fd5,1,95,2,0
sense4-1,91,1746445866103204056,534,534,273268,cc0ceffd20cd21f295554f1fe212c5336f79ce169d0cfbeec680e7687fd02fd5,1,96,2,0
sense4-1,92,1746445866525162637,534,534,271941,efdf0ed1f9c87d60e9ed1b02d312781bd85fb1ae691054f43c8c9f759fcd9f3e,1,97,1,0
sense4-1,93,1746445866968810764,534,534,271942,1e0002bec8cb5784c80ce48a0df589368dd0a5c33176e75b2fe5aeea81056407,1,98,1,0
sense4-1,94,1746445867399817465,534,534,272173,122dcf120c327a25ec8bc036fbca3b03945a98ceb4231863a8755156de09904d,1,99,2,0
sense4-1,95,1746445867855219203,534,534,272173,122dcf120c327a25ec8bc036fbca3b03945a98ceb4231863a8755156de09904d,1,100,2,0
sense4-1,96,1746445868293168673,534,534,271852,61aa1bf4cf0294eb02180af5eb6e6ec79fbcf968db126ba86b91b70b44ed6fb6,1,101,2,0
sense4-1,97,1746445868732403516,534,534,271852,61aa1bf4cf0294eb02180af5eb6e6ec79fbcf968db126ba86b91b70b44ed6fb6,1,102,2,0
sense4-1,98,1746445869164999816,534,534,271635,c18d015dc2d4976055a80f9575e38b540e5ea7467b22c6eee0dc8f0f687ce872,1,103,2,0
sense4-1,99,1746445869593298574,534,534,271635,c18d015dc2d4976055a80f9575e38b540e5ea7467b22c6eee0dc8f0f687ce872,1,104,2,0
sense4-1,100,1746445870049963632,534,534,271819,651a9fd62e2c6b4912110654892f9da76faa7acc0476b469e7a913d8d08dbc14,1,105,1,0
sense4-1,101,1746445870477933752,534,534,271817,584524aed0fc21fe3a35e5ae91bf6ddbb6e8ff283ffb86f7d5c8d5dd7e0ee9c4,1,106,1,0
sense4-1,102,1746445870905234905,534,534,270450,631fb86858ab3db173466f0c14abe70ba16d20be9e9310a4b4b59f5630f67103,1,107,1,0
sense4-1,103,1746445871328895887,534,534,270451,ebd145cdd95b05ca338d6581835ccc43cde4b4cbced3e87ad39d5940ccb627bc,1,108,1,0
sense4-1,104,1746445871763202735,534,534,270122,aa3f0e53c69fdfc30f1f0879c7005b31f697e945fb89ca2cebd780c5fc320970,1,109,2,0
sense4-1,105,1746445872206045141,534,534,270122,aa3f0e53c69fdfc30f1f0879c7005b31f697e945fb89ca2cebd780c5fc320970,1,110,2,0
sense4-1,106,1746445872640266660,534,534,270477,5499cf3e23d9797ae444fd19ede18a9766d24539a90ca30f120358209b24296c,1,111,2,0
sense4-1,107,1746445873069003287,534,534,270477,5499cf3e23d9797ae444fd19ede18a9766d24539a90ca30f120358209b24296c,1,112,2,0
sense4-1,108,1746445873504718949,534,534,270412,b7aa0207b2d73f8828e6955adaf97644ead30a47f9184366199268237a660db9,1,113,1,0
sense4-1,109,1746445874059628619,534,534,270548,f379e995b24a8934c9b586f51b0c15a9bed25992b0c6a2cc799eb27edde1e957,1,116,1,0
sense4-1,110,1746445874489372328,534,534,270547,101ca2f1130e2481dafea1dbe139afef49a5911cb624b3c4ae9ec0f98f6c1afe,0,,1,1
sense4-1,111,1746445874920081127,534,534,270343,33281297f58987987b84131eaae67f301b8afd5a22014b072859c072580d9399,1,117,2,0
sense4-1,112,1746445875342334503,534,534,270343,33281297f58987987b84131eaae67f301b8afd5a22014b072859c072580d9399,1,118,2,0
sense4-1,113,1746445875780282960,534,534,270116,85401c986fb7b50db277df92c96143c0376c4a36d020aa9164145610372f82dc,1,120,1,0
sense4-1,114,1746445876229089713,534,534,270116,7564380f42fb59094cbb791e08b4225e81ca818fe7db9c07e8638701188224df,0,,1,1
sense4-1,115,1746445876655926865,534,534,269349,3bba1606661f03230228fe199bc3a8ec9b61609adde126a78e6779e073550ccf,1,122,1,0
sense4-1,116,1746445877176558784,534,534,269377,f70d55d0226990d76995d39eb4715f6b93e4a6818fb69cb2a2e68f32499408f3,1,124,1,0
sense4-1,117,1746445878129463118,534,534,268759,8d08172d0bc781e9440feb7def5a5b8f6cf96b9bb2e18cb4b2d273dee0fc57a2,1,125,1,0
sense4-1,118,1746445878564617107,534,534,268741,fea4b04b68837ac5565d4801b9433bc120795e440756bf46d95ee38d983493d3,1,126,1,0
sense4-1,119,1746445879176181145,534,534,268639,7c32c9f30f04f4020fb27bd4018f4eb5beeb8750f4109a9af2d8b0f2609f4013,1,127,1,0
sense4-1,120,1746445880156696155,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,129,14,0
sense4-1,121,1746445880595032137,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,130,14,0
sense4-1,122,1746445881236253631,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,131,14,0
sense4-1,123,1746445881670522964,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,132,14,0
sense4-1,124,1746445882157439031,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,133,14,0
sense4-1,125,1746445883133117112,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,135,14,0
sense4-1,126,1746445884191650638,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,138,14,0
sense4-1,127,1746445885134403975,534,534,268640,00fe3fac3b0beb131d89e504123fd6bb139ca60f00e062219e8ddcdc32ef4eea,1,139,4,0
sense4-1,128,1746445885584333203,534,534,268639,4315065ea4e6fe69e4d8903ccde64038a726730724e6501a00c3bbf8d7067dfc,1,140,2,0
sense4-1,129,1746445886166173833,534,534,268639,4315065ea4e6fe69e4d8903ccde64038a726730724e6501a00c3bbf8d7067dfc,1,141,2,0
sense4-1,130,1746445887306526531,846,914,742466,a5f8bc9f1ac5679e1f4b1c56533a1122901c0d1ef1433b3bc0c728a4bf8b6cb2,1,142,2,0
sense4-1,131,1746445888475372819,846,914,742466,a5f8bc9f1ac5679e1f4b1c56533a1122901c0d1ef1433b3bc0c728a4bf8b6cb2,0,,2,1
sense4-1,132,1746445888910641929,534,534,268973,b34851d00bd167bff16cbad51c22e96bc51a4dba5de005d82e771c90fa52f9b7,1,145,1,0
sense4-1,133,1746445889356869762,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,146,14,0
sense4-1,134,1746445889789695993,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,147,14,0
sense4-1,135,1746445890229144307,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,148,14,0
sense4-1,136,1746445890680217268,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,0,,14,1
sense4-1,137,1746445891126964004,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,0,,14,1
sense4-1,138,1746445891556409609,534,534,268640,00fe3fac3b0beb131d89e504123fd6bb139ca60f00e062219e8ddcdc32ef4eea,1,150,4,0
sense4-1,139,1746445892006214907,534,534,268640,00fe3fac3b0beb131d89e504123fd6bb139ca60f00e062219e8ddcdc32ef4eea,1,151,4,0
sense4-1,140,1746445892435638320,534,534,268640,00fe3fac3b0beb131d89e504123fd6bb139ca60f00e062219e8ddcdc32ef4eea,1,152,4,0
sense4-1,141,1746445893014321908,661,576,351839,8d53c832a8d771fe688881b6db66834b896f572560e9f7f483693687a62f4296,1,156,1,0
sense4-1,142,1746445893455760399,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,157,14,0
sense4-1,143,1746445893885303340,534,534,268974,b9005fffc3113033401232f2fb02ee854c6570d077a858b2755a672ac5c78660,1,158,14,0
sense4-2,0,1746445957165888738,534,534,279498,0d986093e2afc242df99d8f00bdd9f06a23389560c49b3ea6bc9d30e7c11497a,0,,2,1
sense4-2,1,1746445957567376361,534,534,279498,0d986093e2afc242df99d8f00bdd9f06a23389560c49b3ea6bc9d30e7c11497a,0,,2,1
sense4-2,2,1746445958169240613,534,534,279824,531c8738e455721b68dc5ee49347b6d9cca1d8f94056398becdc23dcd0d2e824,0,,2,1
sense4-2,3,1746445958579609744,534,534,279823,4d0147d57dec4d3ebf95e0f9e76a858f6d006bc95d5be206c339893cc9a13a91,1,0,2,0
sense4-2,4,1746445959199871649,560,563,305677,370b75200e9874246baabc98afb146810d6023ebd630187461add293540d3130,1,1,2,0
sense4-2,5,1746445959668476798,560,563,305677,370b75200e9874246baabc98afb146810d6023ebd630187461add293540d3130,1,2,2,0
sense4-2,6,1746445960164376609,534,534,279823,4d0147d57dec4d3ebf95e0f9e76a858f6d006bc95d5be206c339893cc9a13a91,1,3,2,0
sense4-2,7,1746445960572279701,534,534,279824,531c8738e455721b68dc5ee49347b6d9cca1d8f94056398becdc23dcd0d2e824,1,4,2,0
sense4-2,8,1746445961180808817,534,534,279130,e2f71161c6f4084cde6450d0509c76d705e8a69883fb4d698e25b0a24c88b898,1,5,2,0
sense4-2,9,1746445961606466090,534,534,279130,e2f71161c6f4084cde6450d0509c76d705e8a69883fb4d698e25b0a24c88b898,1,6,2,0
sense4-2,10,1746445962171766367,534,534,280039,2470c43304cf413f18b1e1919a564f07304b630de68cfc38754c1f7079cd1118,1,7,1,0
sense4-2,11,1746445963007858825,768,769,576173,3f1992efde1c5147a292411705ee42e4bad4b87d656695eed85122c91d1795bc,1,8,2,0
sense4-2,12,1746445963849396232,768,769,576173,3f1992efde1c5147a292411705ee42e4bad4b87d656695eed85122c91d1795bc,0,,2,1
sense4-2,13,1746445964828975682,838,838,687872,fc7639dc3c009211599e03442b18f8505f062d2ae4da8c411c2479018bb6fbc6,1,9,2,0
sense4-2,14,1746445965818616970,838,838,687872,fc7639dc3c009211599e03442b18f8505f062d2ae4da8c411c2479018bb6fbc6,1,10,2,0
sense4-2,15,1746445966333099725,605,610,360537,8a7cb38f5f9d9a1ea29d881c987bc321dc0cfe84bd47a7124459879a0f5d5057,1,11,2,0
sense4-2,16,1746445966866537337,605,610,360537,8a7cb38f5f9d9a1ea29d881c987bc321dc0cfe84bd47a7124459879a0f5d5057,1,12,2,0
sense4-2,17,1746445967315317063,565,552,302792,a9527c9498598548cda96667d4173854d9d03937de9d1531c3a3f405699f1d22,1,14,1,0
sense4-2,18,1746445967773976065,571,556,309474,ed6e607d0a30f7e61d45d34653853001acc621961bd7501e89ec8f377bb55d89,0,,1,1
sense4-2,19,1746445968212051870,534,534,276107,ad7689f602a9def209f2b5da1012d1ada8ef15eba5c34e6734b9f49ba0a1bcf0,1,16,2,0
sense4-2,20,1746445968619967620,534,534,276107,ad7689f602a9def209f2b5da1012d1ada8ef15eba5c34e6734b9f49ba0a1bcf0,0,,2,1
sense4-2,21,1746445969051982068,534,534,278225,6bc20879bd0e04188a82877cd4f488db1796d7239a561670acde58a035cf4f31,1,17,2,0
sense4-2,22,1746445969463191002,534,534,278225,6bc20879bd0e04188a82877cd4f488db1796d7239a561670acde58a035cf4f31,1,18,2,0
sense4-2,23,1746445969874772617,534,534,278617,8c94dbc6f580802c004b03c9721a55c1fb8558b05555cec0d1c89aeb7a84010b,1,19,2,0
sense4-2,24,1746445970305071069,534,534,278617,8c94dbc6f580802c004b03c9721a55c1fb8558b05555cec0d1c89aeb7a84010b,1,20,2,0
sense4-2,25,1746445970712090944,534,534,276783,98cdae4ac8fe57151be46174f483225303f2b7356bdfd3ab0fed9b3cd2604cb5,1,21,2,0
sense4-2,26,1746445971134916645,534,534,276783,98cdae4ac8fe57151be46174f483225303f2b7356bdfd3ab0fed9b3cd2604cb5,1,22,2,0
sense4-2,27,1746445971539555405,534,534,278639,f9e3693ec95cbd8ab8ac75e63dfbb8b06213b5ac661da0c074c3f7186b189c60,1,24,1,0
sense4-2,28,1746445972172092391,637,685,426135,9fdf94f25e59660a2adf1b5dd5ca63e0318dc00b8d84fb39bd61d4ceb79444b9,0,,1,1
sense4-2,29,1746445973503934918,964,964,910694,d78af95dde5dc6b20ed518553ef73e64951879d1f9b81ae98147cd31cc29968d,1,26,1,0
sense4-2,30,1746445974149063219,649,693,438308,d76a077fc7a690d6a5f0edee62ab6f0cfec07e3e855e5d6c7a478983f0fb18f0,0,,1,1
sense4-2,31,1746445976028060707,1151,1151,1305185,3c07561efd95ebfc5bff78061b3644cd42ef09989e765e3d085de56b13a48e2d,1,28,2,0
sense4-2,32,1746445977844971730,1151,1151,1305185,3c07561efd95ebfc5bff78061b3644cd42ef09989e765e3d085de56b13a48e2d,0,,2,1
sense4-2,33,1746445978562499206,695,714,483629,e51db0182812f9bf5679e5b1744fa2673ec78ec6f255904561588f32b203b691,1,31,1,0
sense4-2,34,1746445979905526164,976,976,933672,61478b1722e65957b3d89f9534f103b24d8219d7d50e65bf9f74023ff75346b8,1,32,1,0
sense4-2,35,1746445981371029383,1024,1024,1027260,54a12f8272009235976594b235a16cf71d79ef32e55f4bcb41a2bf545ca8bd7e,0,,1,1
sense4-2,36,1746445981775608019,534,534,273768,38fb7138c32c5c2b1103650b3700d495c79c5616be51e8131d9f864326279d69,1,36,1,0
sense4-2,37,1746445982194241924,534,534,275194,f3effa2ad329c1437ecaf847b21801fb1cd5b721d1d6c3388b59939bd88b456c,1,39,1,0
sense4-2,38,1746445982616159952,534,534,276744,110fd18bfadcaf3df6b140fe3bc7ce37c312410faaa1da75bbdb7539f4f77b83,1,40,1,0
sense4-2,39,1746445983039091591,534,534,276617,636763f8295749ddeeed23930cf31cd2c535c4d11f2c70568ab7e6ffdae18c00,1,41,1,0
sense4-2,40,1746445983836634477,752,752,547983,65dd45d17d9f408dedb7db55dc170d711d9710fbc8df532f59235d9e8f13a0a4,1,42,1,0
